,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender
3379,nm0114361,1,0.7000094423076924,Norman Patrick Brown,actor,-0.15,-0.35391666264735844,-0.2085883657889934,-0.2047657390906199,0,5,1
3380,nm0114386,1,1.375661380952381,Pamela Brown,actress,0.14,-0.35391666264735844,-0.1480984115993317,0.2319391921255331,0,1,0
3381,nm0114390,1,0.6151407454545454,Pat Crawford Brown,actress,-0.21,-0.35391666264735844,-0.216186514023543,-0.2951184834801688,0,5,0
3382,nm0114436,1,41.90895518181818,Phil Brown,actor,1.62,-0.35391666264735844,3.480777559790209,2.4606402204010727,3,8,1
3383,nm0114460,3,0.6305172865467865,Ralph Brown,actor,-0.2,0.20916285362510245,-0.2148098787871654,-0.28005969274857734,7,5,1
3384,nm0114532,6,1.5009805985842926,Rob Brown,actor,0.18,1.0537821280337938,-0.13687879791947657,0.292174355051899,7,9,1
3385,nm0114533,2,1.8742531488636365,Robert Brown,actor,0.27,-0.072376904511128,-0.10346034949180226,0.4277034716362224,0,1,1
3386,nm0114578,2,1.800863685714286,Roger Aaron Brown,actor,0.26,-0.072376904511128,-0.11003078170696479,0.4126446809046309,0,1,1
3387,nm0114742,1,2.1441422857142856,Susan Brown,actress,0.33,-0.35391666264735844,-0.07929763998025835,0.5180562160257713,0,1,0
3388,nm0114868,3,5.5166125525252525,W. Earl Brown,actor,0.74,0.20916285362510245,0.22263381359419998,1.135466636021022,7,4,1
3389,nm0115152,2,0.6108597277607362,Chris Browning,actor,-0.21,-0.072376904511128,-0.21656978616319392,-0.2951184834801688,0,5,1
3390,nm0115161,5,0.69380805,Emily Browning,actress,-0.16,0.7722423698975633,-0.20914356575979035,-0.2198245298222114,7,9,0
3391,nm0115198,1,7.714833,Norman Browning,actor,0.89,-0.35391666264735844,0.41943670360477897,1.3613484969948941,6,4,1
3392,nm0115236,1,1.7759019411764705,Mongo Brownlee,actor,0.25,-0.35391666264735844,-0.112265563696365,0.3975858901730394,0,1,1
3393,nm0115282,1,0.9898412,Rob Brownstein,actor,-0.0,-0.35391666264735844,-0.18264022778662992,0.021116121883252334,0,1,1
3394,nm0115402,1,5.71127375,Christina Brucato,actress,0.76,-0.35391666264735844,0.24006149528097515,1.165584217484205,0,4,0
3395,nm0115671,4,0.4338473783333333,Agnes Bruckner,actress,-0.37,0.4907026117613329,-0.23241739688617422,-0.5360591351856324,7,5,0
3396,nm0115690,1,2.214162,Karl Bruckschwaiger,actor,0.34,-0.35391666264735844,-0.07302889557613192,0.5331150067573628,0,1,1
3397,nm0115730,1,0.0205659,Patrick Bruel,actor,-1.7,-0.35391666264735844,-0.26941777572319203,-2.5388783024872996,0,2,1
3398,nm0115760,1,1.1290503076923077,Amanda Brugel,actress,0.05,-0.35391666264735844,-0.17017707617637504,0.09641007554120976,0,1,0
3399,nm0115798,1,1.0019109,Aldo Brugnini,actor,0.0,-0.35391666264735844,-0.18155964833688026,0.021116121883252334,0,1,1
3400,nm0115831,1,0.25892845,Craig Bruhnanski,actor,-0.59,-0.35391666264735844,-0.24807758722472706,-0.8673525312806452,0,7,1
3401,nm0116041,1,0.6419271428571428,Nils Brunkhorst,actor,-0.19,-0.35391666264735844,-0.2137883740063036,-0.26500090201698584,0,5,1
3402,nm0116066,1,0.525,Bo Brundin,actor,-0.28,-0.35391666264735844,-0.22425665968775135,-0.40053001860130916,0,5,1
3403,nm0116122,1,1.583215125,Manon Brunelle,actress,0.2,-0.35391666264735844,-0.1295164824265722,0.322291936515082,0,1,0
3404,nm0116257,1,1.8939015,Carla Bruni,actress,0.28,-0.35391666264735844,-0.1017012664607891,0.4427622623678139,0,1,0
3405,nm0116465,4,1.4632275236394559,Dylan Bruno,actor,0.16,0.4907026117613329,-0.1402587656858874,0.26205677358871604,7,9,1
3406,nm0116575,1,13.274457571428572,Philip Bruns,actor,1.12,-0.35391666264735844,0.9171803144823403,1.7077006838214985,6,8,1
3407,nm0116902,1,0.7857117,Blake Michael Bryan,actor,-0.1,-0.35391666264735844,-0.20091559028840467,-0.1294717854326625,0,5,1
3408,nm0116932,1,0.21674975,Dora Bryan,actress,-0.66,-0.35391666264735844,-0.2518537735787504,-0.9727640664017856,0,7,0
3409,nm0117022,3,0.5333647670401493,Zachery Ty Bryan,actor,-0.28,0.20916285362510245,-0.22350777650378417,-0.40053001860130916,7,5,1
3410,nm0117035,1,1.7456454583333334,Adam Bryant,actor,0.24,-0.35391666264735844,-0.114974374485531,0.3825270994414479,0,1,1
3411,nm0117146,8,1.407754285210276,Joy Bryant,actress,0.15,1.6168616443062547,-0.1452251891643197,0.24699798285712454,4,0,0
3412,nm0117151,1,0.266697325,Karis Paige Bryant,actress,-0.57,-0.35391666264735844,-0.24738205322863155,-0.8372349498174622,0,5,0
3413,nm0117206,1,0.18999816666666666,Peter Bryant,actor,-0.72,-0.35391666264735844,-0.2542487967523392,-1.0631168107913345,0,7,1
3414,nm0117245,2,5.255350209090909,Todd Bryant,actor,0.72,-0.072376904511128,0.19924344603671418,1.105349054557839,0,4,1
3415,nm0117302,1,0.8514784166666667,Scott Bryce,actor,-0.07,-0.35391666264735844,-0.19502760943490308,-0.08429541323788804,0,1,1
3416,nm0117339,5,0.4648476067453416,Rob Brydon,actor,-0.34,0.7722423698975633,-0.22964199983740238,-0.4908827629908581,7,9,1
3417,nm0117350,1,0.41251114814814815,Denise Bryer,actress,-0.39,-0.35391666264735844,-0.23432759282089,-0.5661767166488154,0,5,0
3418,nm0117365,2,0.9020836611111112,Larry Bryggman,actor,-0.05,-0.072376904511128,-0.1904970090723237,-0.054177831774705074,0,1,1
3419,nm0117368,1,0.01204921875,Lars Brygmann,actor,-2.0,-0.35391666264735844,-0.2701802595246799,-2.990642024435044,0,2,1
3420,nm0117374,4,1.920156329258369,Greg Bryk,actor,0.28,0.4907026117613329,-0.09935071682382386,0.4427622623678139,7,9,1
3421,nm0117412,2,22.389267633333333,Hugh Keays-Byrne,actor,1.35,-0.072376904511128,1.7332135581640884,2.0540528706481025,6,8,1
3422,nm0117420,5,1.199513294120879,Andrew Bryniarski,actor,0.08,0.7722423698975633,-0.16386864638087867,0.1415864477359842,7,9,1
3423,nm0117709,9,0.9975177168849668,Daniel Brühl,actor,0.0,1.8984014024424851,-0.18195296245347736,0.021116121883252334,4,0,1
3424,nm0117907,2,3.798802443108974,Ashley Buccille,actress,0.58,-0.072376904511128,0.06884123359573914,0.8945259843155582,0,4,0
3425,nm0117911,1,0.2377,Carlo Buccirosso,actor,-0.62,-0.35391666264735844,-0.24997813378512526,-0.9125289034754196,0,7,1
3426,nm0117912,1,4.222684,Gino Buccola,actor,0.63,-0.35391666264735844,0.1067906192063449,0.9698199379735156,0,4,1
3427,nm0118011,1,2.0082777916666665,Ian Buchanan,actor,0.3,-0.35391666264735844,-0.09146135409233158,0.4728798438309968,0,1,1
3428,nm0118034,1,13.999867777777778,John Buchanan,actor,1.15,-0.35391666264735844,0.9821250406660569,1.7528770560162725,6,8,1
3429,nm0118081,1,124.27788037634409,Stuart Buchanan,actor,2.09,-0.35391666264735844,10.85512554384703,3.1684033847858717,5,8,1
3430,nm0118339,1,0.347466225,Cory Buck,actor,-0.46,-0.35391666264735844,-0.2401509527440392,-0.6715882517699558,0,5,1
3431,nm0118345,1,0.13633926470588234,Detlev Buck,actor,-0.85,-0.35391666264735844,-0.2590527858121298,-1.2588810903020238,0,7,1
3432,nm0118371,1,2.35313565,Joan Juliet Buck,actress,0.37,-0.35391666264735844,-0.06058682408747022,0.5782913789521372,0,1,0
3433,nm0118374,1,0.53434205,Joe Buck,actor,-0.28,-0.35391666264735844,-0.2234202820438552,-0.40053001860130916,0,5,1
3434,nm0118424,1,0.5208268,Steve Buck,actor,-0.28,-0.35391666264735844,-0.22463027909500216,-0.40053001860130916,0,5,1
3435,nm0118473,1,3.0328156,Jason Buckham,actor,0.48,-0.35391666264735844,0.0002637510201851212,0.7439380769996434,0,4,1
3436,nm0118568,3,0.33128441414141413,A.J. Buckley,actor,-0.48,0.20916285362510245,-0.24159968239544094,-0.7017058332331387,7,5,1
3437,nm0118569,1,0.0681822,Andrew Buckley,actor,-1.15,-0.35391666264735844,-0.26515477040797175,-1.710644812249768,0,7,1
3438,nm0118847,1,0.7175646,Joan Bud,actress,-0.14,-0.35391666264735844,-0.20701668276129415,-0.18970694835902846,0,5,0
3439,nm0118983,1,0.01682488888888889,Tom Budge,actor,-1.7,-0.35391666264735844,-0.26975270200370866,-2.5388783024872996,0,2,1
3440,nm0119003,1,0.583441,Rebecca Budig,actress,-0.24,-0.35391666264735844,-0.21902453762814594,-0.3402948556749432,0,5,0
3441,nm0119100,1,0.7409345333333334,Claus Bue,actor,-0.13,-0.35391666264735844,-0.20492441288697916,-0.17464815762743693,0,5,1
3442,nm0119169,3,1.4800906196825396,Rico Bueno,actor,0.17,0.20916285362510245,-0.1387490417454986,0.27711556432030754,7,9,1
3443,nm0119354,2,1.2244446467320262,Michael Buffer,actor,0.09,-0.072376904511128,-0.16163658532831995,0.15664523846757566,0,1,1
3444,nm0119364,1,0.70052,Jimmy Buffett,actor,-0.15,-0.35391666264735844,-0.20854265643828715,-0.2047657390906199,0,5,1
3445,nm0119438,1,0.1582648872180451,Celso Bugallo,actor,-0.8,-0.35391666264735844,-0.2570898225976662,-1.1835871366440665,0,7,1
3446,nm0119505,1,0.07041295,Harry Bugin,actor,-1.15,-0.35391666264735844,-0.26495505520315893,-1.710644812249768,0,7,1
3447,nm0119593,1,0.003864,Traugott Buhre,actor,0.0,-0.35391666264735844,-0.27091306805951965,0.021116121883252334,0,1,1
3448,nm0119633,2,0.5112564988095238,Michael Buie,actor,-0.29,-0.072376904511128,-0.22548709167479647,-0.4155888093329006,0,5,1
3449,nm0119993,1,0.5548833333333333,Richard Bull,actor,-0.26,-0.35391666264735844,-0.2215812563314112,-0.3704124371381262,0,5,1
3450,nm0120138,1,1.8252627857142858,Craig Bullock,actor,0.26,-0.35391666264735844,-0.1078463723138244,0.4126446809046309,0,1,1
3451,nm0120141,1,0.58357776,Donna Bullock,actress,-0.24,-0.35391666264735844,-0.2190122937409286,-0.3402948556749432,0,5,0
3452,nm0120147,1,1.6590840666666666,Gary Bullock,actor,0.22,-0.35391666264735844,-0.12272406677090102,0.3524095179782649,0,1,1
3453,nm0120309,3,1.2746043233333333,Rodger Bumpass,actor,0.1,0.20916285362510245,-0.15714587588720205,0.17170402919916716,7,9,1
3454,nm0120338,1,0.3699172727272727,Stuart Bunce,actor,-0.43,-0.35391666264735844,-0.23814094911516365,-0.6264118795751814,0,5,1
3455,nm0120401,1,3.7976845384615383,Brooke Bundy,actress,0.58,-0.35391666264735844,0.06874114951835537,0.8945259843155582,0,4,0
3456,nm0120410,1,1.546152923076923,Laura Bell Bundy,actress,0.19,-0.35391666264735844,-0.13283459752144192,0.3072331457834905,0,1,0
3457,nm0120431,1,0.6609389090909091,Marie Bunel,actress,-0.18,-0.35391666264735844,-0.21208628332503962,-0.24994211128539434,0,5,0
3458,nm0120483,1,2.360024166666667,Edward Bunker,actor,0.37,-0.35391666264735844,-0.05997010705645387,0.5782913789521372,0,1,1
3459,nm0120494,2,0.6488856954545454,Robert Z'Dar,actor,-0.19,-0.072376904511128,-0.21316538677905228,-0.26500090201698584,0,5,1
3460,nm0120648,4,1.7848350196167884,Cara Buono,actress,0.25,0.4907026117613329,-0.11146580057171326,0.3975858901730394,7,9,0
3461,nm0120658,1,6.333239333333333,Victor Buono,actor,0.8,-0.35391666264735844,0.2957450025596607,1.2258193804105708,0,4,1
3462,nm0120878,2,0.3848864444444444,Mike Moroff,actor,-0.42,-0.072376904511128,-0.23680078495720205,-0.6113530888435899,0,5,1
3463,nm0120903,1,17.407993,Timothy Burd,actor,1.24,-0.35391666264735844,1.2872486209793026,1.888406172600596,6,8,1
3464,nm0120968,1,5.8198390625,David Burdick,actor,0.76,-0.35391666264735844,0.24978116069462653,1.165584217484205,0,4,1
3465,nm0121026,1,3.3892065,Candace Cameron Bure,actress,0.53,-0.35391666264735844,0.032170814378659734,0.8192320306576009,0,4,0
3466,nm0121119,1,4.107218571428572,Michael J. Burg,actor,0.61,-0.35391666264735844,0.09645319828694994,0.9397023565103326,0,4,1
3467,nm0121171,1,0.0073036,Patrick Burgel,actor,-2.0,-0.35391666264735844,-0.2706051265965704,-2.990642024435044,0,2,1
3468,nm0121247,1,0.30712664285714286,Michele Burgers,actress,-0.51,-0.35391666264735844,-0.2437624860443747,-0.7468822054279133,0,5,0
3469,nm0121355,1,13.96747090909091,Susan Burgess,actress,1.15,-0.35391666264735844,0.9792246048193276,1.7528770560162725,6,8,0
3470,nm0121386,1,6.234178157894737,Arthur Burghardt,actor,0.79,-0.35391666264735844,0.286876226165302,1.2107605896789795,0,4,1
3471,nm0121400,1,23.314285714285713,Gary Burghoff,actor,1.37,-0.35391666264735844,1.816028833516748,2.0841704521112856,6,8,1
3472,nm0121404,3,1.0509881706349207,Richard Burgi,actor,0.02,0.20916285362510245,-0.17716584483738174,0.0512337033464353,7,9,1
3473,nm0121469,1,1.7624729333333333,Deb Burgoyne,actress,0.25,-0.35391666264735844,-0.11346783963576872,0.3975858901730394,0,1,0
3474,nm0121519,2,0.5533160846153846,Zlatko Buric,actor,-0.26,-0.072376904511128,-0.22172156940938845,-0.3704124371381262,0,5,1
3475,nm0121559,9,1.3688501637904416,Robert John Burke,actor,0.14,1.8984014024424851,-0.14870820813884583,0.2319391921255331,4,0,1
3476,nm0121605,12,2.5311639515183635,Billy Burke,actor,0.4,2.743020676851177,-0.044648256923864045,0.6234677511469117,4,0,1
3477,nm0121620,1,0.713603,Carlease Burke,actress,-0.15,-0.35391666264735844,-0.20737135798504683,-0.2047657390906199,0,5,0
3478,nm0121755,3,0.6237426306636839,Kathy Burke,actress,-0.21,0.20916285362510245,-0.21541640205836568,-0.2951184834801688,7,5,0
3479,nm0121793,3,2.132368840422323,Marylouise Burke,actress,0.33,0.20916285362510245,-0.0803516962563254,0.5180562160257713,7,9,0
3480,nm0121805,3,1.913317688888889,Michael Reilly Burke,actor,0.28,0.20916285362510245,-0.09996296851586993,0.4427622623678139,7,9,1
3481,nm0121865,1,1.7061156086956522,Simon Burke,actor,0.23,-0.35391666264735844,-0.11851341382952231,0.3674683087098564,0,1,1
3482,nm0121895,4,0.17696678914337474,Tom Burke,actor,-0.74,0.4907026117613329,-0.25541547353416466,-1.0932343922545174,7,7,1
3483,nm0121903,1,0.8607544117647059,Willi Burke,actress,-0.07,-0.35391666264735844,-0.19419714557259338,-0.08429541323788804,0,1,0
3484,nm0121972,1,1.7220102714285714,Gedeon Burkhard,actor,0.24,-0.35391666264735844,-0.11709039205517048,0.3825270994414479,0,1,1
3485,nm0122020,1,1.6615853636363636,Scott Burkholder,actor,0.22,-0.35391666264735844,-0.12250012996193513,0.3524095179782649,0,1,1
3486,nm0122036,4,0.6749320573937909,Dennis Burkley,actor,-0.17,0.4907026117613329,-0.21083350086206265,-0.2348833205538029,7,9,1
3487,nm0122058,1,0.0268461,Willis Burks II,actor,-1.52,-0.35391666264735844,-0.2688555202354568,-2.267820069318653,0,2,1
3488,nm0122238,1,0.7854450142857143,Leo Burmester,actor,-0.1,-0.35391666264735844,-0.20093946620101213,-0.1294717854326625,0,5,1
3489,nm0122466,1,1.34387945,Olivia Burnette,actress,0.13,-0.35391666264735844,-0.15094379312998327,0.2168804013939416,0,1,0
3490,nm0122558,3,4.776190347619048,Alex Burns,actor,0.68,0.20916285362510245,0.15634508903932562,1.045113891631473,7,4,1
3491,nm0122601,1,1.1005546,Brendan Burns,actor,0.04,-0.35391666264735844,-0.17272824779939638,0.08135128480961826,0,1,1
3492,nm0122614,1,0.005926,Catherine Lloyd Burns,actress,-2.0,-0.35391666264735844,-0.2707284607515183,-2.990642024435044,0,2,0
3493,nm0122653,13,17.092935520268277,Edward Burns,actor,1.23,3.024560434987407,1.259042067536548,1.8733473818690045,4,6,1
3494,nm0122688,7,1.2674252734602816,Heather Burns,actress,0.1,1.3353218861700242,-0.15778860385571392,0.17170402919916716,4,0,0
3495,nm0122716,1,1.02542728,Jere Burns,actor,0.01,-0.35391666264735844,-0.17945426734476747,0.03617491261484381,0,1,1
3496,nm0122822,1,1.746585,Nora Burns,actress,0.24,-0.35391666264735844,-0.11489025893856765,0.3825270994414479,0,1,0
3497,nm0122898,1,43.75,Tim Burns,actor,1.64,-0.35391666264735844,3.6456031309804913,2.4907578018642553,3,8,1
3498,nm0122913,1,3.393218888888889,Traber Burns,actor,0.53,-0.35391666264735844,0.032530036644145804,0.8192320306576009,0,4,1
3499,nm0122987,1,3.00714274,Bill Burr,actor,0.48,-0.35391666264735844,-0.002034695911577887,0.7439380769996434,0,4,1
3500,nm0122993,1,40.78572571428571,Cheryl Burr,actress,1.61,-0.35391666264735844,3.3802167604357245,2.445581429669481,3,8,0
3501,nm0123092,10,1.4795502483883818,Ty Burrell,actor,0.17,2.1799411605787156,-0.13879742025662162,0.27711556432030754,4,0,1
3502,nm0123102,1,2.0384136,Hedy Burress,actress,0.31,-0.35391666264735844,-0.08876334708415454,0.4879386345625883,0,1,0
3503,nm0123201,2,1.210483025,Jackie Burroughs,actress,0.08,-0.072376904511128,-0.16288654527171587,0.1415864477359842,0,1,0
3504,nm0123249,1,6.234178157894737,Bill Burrows,actor,0.79,-0.35391666264735844,0.286876226165302,1.2107605896789795,0,4,1
3505,nm0123262,2,2.573747519047619,David Burrows,actor,0.41,-0.072376904511128,-0.04083582347737077,0.6385265418785031,0,4,1
3506,nm0123340,1,3.7976845384615383,Wanda Bursey,actress,0.58,-0.35391666264735844,0.06874114951835537,0.8945259843155582,0,4,0
3507,nm0123553,5,8.277243637475747,Corey Burton,actor,0.92,0.7722423698975633,0.4697883591701112,1.4065248691896688,7,9,1
3508,nm0123569,1,0.26489353846153846,Donald Burton,actor,-0.59,-0.35391666264735844,-0.24754354313021956,-0.8673525312806452,0,7,1
3509,nm0123624,1,13.999867777777778,John Burton,actor,1.15,-0.35391666264735844,0.9821250406660569,1.7528770560162725,6,8,1
3510,nm0123632,4,1.3704193686507937,Kate Burton,actress,0.14,0.4907026117613329,-0.14856771993080886,0.2319391921255331,7,9,0
3511,nm0123680,2,6.9783970972222225,Norman Burton,actor,0.84,-0.072376904511128,0.35350486581266355,1.2860545433369368,0,4,1
3512,nm0123733,1,0.3040676666666667,Steve Burton,actor,-0.52,-0.35391666264735844,-0.24403635091331943,-0.7619409961595048,0,5,1
3513,nm0123741,2,2.092303144117647,CeeLo Green,actor,0.32,-0.072376904511128,-0.08393870902936394,0.5029974252941798,0,1,1
3514,nm0123748,2,2.6648819791666667,Tony Burton,actor,0.42,-0.072376904511128,-0.03267671225102118,0.6535853326100945,0,4,1
3515,nm0123785,1,1.243378688888889,Ben Burtt,actor,0.09,-0.35391666264735844,-0.15994145314977373,0.15664523846757566,0,1,1
3516,nm0123906,1,0.6404496277915632,Linda Busby,actress,-0.19,-0.35391666264735844,-0.2139206533849593,-0.26500090201698584,0,5,0
3517,nm0123946,1,0.5767238461538462,Michael Buscemi,actor,-0.24,-0.35391666264735844,-0.21962591284103114,-0.3402948556749432,0,5,1
3518,nm0123958,1,0.06702925,Charles Busch,actor,-1.15,-0.35391666264735844,-0.2652579920354015,-1.710644812249768,0,7,1
3519,nm0124079,1,0.549185,Timothy Busfield,actor,-0.26,-0.35391666264735844,-0.22209141829880255,-0.3704124371381262,0,5,1
3520,nm0124100,1,5.311689333333334,Billy Green Bush,actor,0.73,-0.35391666264735844,0.20428739078043245,1.1204078452894304,0,4,1
3521,nm0124208,3,1.433550351111111,Sophia Bush,actress,0.16,0.20916285362510245,-0.1429157118204893,0.26205677358871604,7,9,0
3522,nm0124333,1,6.5645242,Akosua Busia,actress,0.82,-0.35391666264735844,0.31645153826130096,1.2559369618737537,0,4,0
3523,nm0124481,1,0.1687841346153846,Pascale Bussières,actress,-0.77,-0.35391666264735844,-0.25614805249862505,-1.1384107644492918,0,7,0
3524,nm0124579,1,2.7042335,Humberto Busto,actor,0.43,-0.35391666264735844,-0.02915363837769417,0.6686441233416861,0,4,1
3525,nm0124666,3,0.03251320270655271,Adam Butcher,actor,-1.52,0.20916285362510245,-0.2683481542922833,-2.267820069318653,7,2,1
3526,nm0124703,1,1.09978646875,Paul Butcher,actor,0.04,-0.35391666264735844,-0.17279701726702693,0.08135128480961826,0,1,1
3527,nm0124719,1,0.134659125,Tom Butcher,actor,-0.89,-0.35391666264735844,-0.25920320582579087,-1.3191162532283895,0,7,1
3528,nm0124728,1,0.5325307777777778,Mitchell Butel,actor,-0.28,-0.35391666264735844,-0.22358244212581543,-0.40053001860130916,0,5,1
3529,nm0124798,4,0.5668284095238095,Jason Butler Harner,actor,-0.24,0.4907026117613329,-0.22051183423665138,-0.3402948556749432,7,9,1
3530,nm0124834,1,6.846428928571428,William Butler,actor,0.84,-0.35391666264735844,0.3416899830015627,1.2860545433369368,0,4,1
3531,nm0124836,1,1.0390283333333334,Billy Butler,actor,0.02,-0.35391666264735844,-0.17823658846899185,0.0512337033464353,0,1,1
3532,nm0124930,26,0.9878847374841755,Gerard Butler,actor,-0.0,6.684577290758403,-0.18281538650547172,0.021116121883252334,1,3,1
3533,nm0124964,2,5.11124358888889,Jaymes Butler,actor,0.71,-0.072376904511128,0.18634182856791384,1.0902902638262475,0,4,1
3534,nm0124997,1,22.7751,Katherine Kendall,actress,1.36,-0.35391666264735844,1.7677564653173954,2.069111661379694,6,8,0
3535,nm0125013,1,1.0052255555555556,Kerry Butler,actress,0.0,-0.35391666264735844,-0.18126289293481293,0.021116121883252334,0,1,0
3536,nm0125084,2,10.066635786666666,Paul Butler,actor,1.0,-0.072376904511128,0.6299895558824621,1.5269951950424006,6,4,1
3537,nm0125121,1,112.17892,Roxanne Butler,actress,2.05,-0.35391666264735844,9.771926463007187,3.108168221859506,5,8,0
